# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  103       3.616675194611e-10       1.037270648441e-13      -3.102395527219e-12       0.000000000000e+00       1.007086386980e-11       1.149407921731e-12      -6.770925499995e-15 
  104       3.657439924657e-10       1.056518302441e-13      -3.188841789049e-12       0.000000000000e+00       9.818330959657e-12       1.127875929995e-12      -6.729333472521e-15 
  105       3.698463846136e-10       1.075571410168e-13      -3.275341295835e-12       0.000000000000e+00       9.574322942605e-12       1.107000012941e-12      -6.687309130977e-15 
  106       3.739740462063e-10       1.094412061981e-13      -3.361829688274e-12       0.000000000000e+00       9.338469904547e-12       1.086746570867e-12      -6.644580352923e-15 
  107       3.781261687420e-10       1.113022178135e-13      -3.448241624466e-12       0.000000000000e+00       9.110315359151e-12       1.067074403510e-12      -6.600845612264e-15 
  108       3.823017793993e-10       1.131383513716e-13      -3.534510795593e-12       0.000000000000e+00       8.889313623605e-12       1.047934478858e-12      -6.555773167296e-15 
  109       3.864997355201e-10       1.149477663585e-13      -3.620569941603e-12       0.000000000000e+00       8.674827194384e-12       1.029269701956e-12      -6.509000248768e-15 
  110       3.907189451195e-10       1.167286523536e-13      -3.706351635172e-12       0.000000000000e+00       8.466270624363e-12       1.011027806901e-12      -6.460207802672e-15 
  111       3.949590723256e-10       1.184793730273e-13      -3.791790713977e-12       0.000000000000e+00       8.263568711929e-12       9.932024040274e-13      -6.409357332305e-15 
  112       3.992199123164e-10       1.201983415820e-13      -3.876822190498e-12       0.000000000000e+00       8.066752311858e-12       9.757967776499e-13      -6.356482988362e-15 
  113       4.035011701061e-10       1.218839777086e-13      -3.961380534531e-12       0.000000000000e+00       7.875815904866e-12       9.588111314276e-13      -6.301618655122e-15 
  114       4.078024572496e-10       1.235347085292e-13      -4.045399696418e-12       0.000000000000e+00       7.690716413195e-12       9.422424861472e-13      -6.244797881053e-15 
  115       4.121232885473e-10       1.251489695389e-13      -4.128813130284e-12       0.000000000000e+00       7.511372016192e-12       9.260845775075e-13      -6.186053809423e-15 
  116       4.164630787496e-10       1.267252055485e-13      -4.211553817267e-12       0.000000000000e+00       7.337660965884e-12       9.103277539046e-13      -6.125419108902e-15 
  117       4.208211392614e-10       1.282618716264e-13      -4.293554288751e-12       0.000000000000e+00       7.169420402562e-12       8.949588742162e-13      -6.062925904173e-15 
  118       4.251966748471e-10       1.297574340415e-13      -4.374746649602e-12       0.000000000000e+00       7.006445170362e-12       8.799612055864e-13      -5.998605706538e-15 
  119       4.295887803350e-10       1.312103712047e-13      -4.455062601395e-12       0.000000000000e+00       6.848486632838e-12       8.653143212102e-13      -5.932489344526e-15 
  120       4.339964373220e-10       1.326191746120e-13      -4.534433465654e-12       0.000000000000e+00       6.695251488551e-12       8.509939981184e-13      -5.864606894499e-15 
  121       4.384185108781e-10       1.339823497863e-13      -4.612790207080e-12       0.000000000000e+00       6.546400586640e-12       8.369721149620e-13      -5.794987611259e-15 
